CRN CTYPE CODE RSEAT STIME ETIME DAY SEM SUBJ 
43325 Lec ELEE4750U 32 1540 1700 6 201509 ELEE 
43325 Lec ELEE4750U 32 1410 1530 8 201509 ELEE 
43325 Lec ELEE4750U 32 1540 1700 1 201509 ELEE 
43325 Lec ELEE4750U 32 1410 1530 3 201509 ELEE 
43326 Lab ELEE4750U 17 1840 2130 2 201509 ELEE 
43327 Lab ELEE4750U 0 1110 1400 10 201509 ELEE 
43328 Lab ELEE4750U 0 1110 1400 5 201509 ELEE 
43329 Lab ELEE4750U 15 1840 2130 7 201509 ELEE 
43331 Tut ELEE4750U 32 0940 1100 10 201509 ELEE 
43331 Tut ELEE4750U 32 0940 1100 5 201509 ELEE 
73836 Lec PHIL1000T 0 1110 1400 9 201601 PHIL 
73836 Lec PHIL1000T 0 1110 1400 4 201601 PHIL 
73834 Lec PHIL1200T 84 1110 1400 10 201601 PHIL 
73834 Lec PHIL1200T 84 1110 1400 5 201601 PHIL 
70481 Lec PSYC1000U 65 1840 2130 7 201601 PSYC 
70481 Lec PSYC1000U 65 1840 2130 2 201601 PSYC 
70482 Lec PSYC1000U 11 1840 2130 3 201601 PSYC 
70482 Lec PSYC1000U 11 1840 2130 8 201601 PSYC 
40050 Lec BIOL1010U 58 1410 1530 5 201509 BIOL 
40050 Lec BIOL1010U 58 1540 1700 3 201509 BIOL 
40050 Lec BIOL1010U 58 1410 1530 10 201509 BIOL 
40050 Lec BIOL1010U 58 1540 1700 8 201509 BIOL 
40051 Lec BIOL1010U 10 1540 1700 7 201509 BIOL 
40051 Lec BIOL1010U 10 1410 1530 4 201509 BIOL 
40051 Lec BIOL1010U 10 1540 1700 2 201509 BIOL 
40051 Lec BIOL1010U 10 1410 1530 9 201509 BIOL 
40052 Lec BIOL1010U 2 1110 1230 3 201509 BIOL 
40052 Lec BIOL1010U 2 1240 1400 1 201509 BIOL 
40052 Lec BIOL1010U 2 1110 1230 8 201509 BIOL 
40052 Lec BIOL1010U 2 1240 1400 6 201509 BIOL 
40053 Lab BIOL1010U 0 0810 1100 2 201509 BIOL 
40054 Lab BIOL1010U 0 0810 1100 8 201509 BIOL 
40055 Lab BIOL1010U 0 0810 1100 2 201509 BIOL 
40059 Lab BIOL1010U 0 0810 1100 7 201509 BIOL 
40060 Lab BIOL1010U 0 1240 1530 4 201509 BIOL 
40061 Lab BIOL1010U 0 0810 1100 7 201509 BIOL 
40062 Lab BIOL1010U 0 1240 1530 4 201509 BIOL 
40065 Lab BIOL1010U 0 0810 1100 4 201509 BIOL 
40066 Lab BIOL1010U 0 0810 1100 9 201509 BIOL 
41172 Lab BIOL1010U 0 0810 1100 4 201509 BIOL 
41953 Lab BIOL1010U 0 1240 1530 8 201509 BIOL 
41954 Lab BIOL1010U 0 1240 1530 3 201509 BIOL 
41955 Lab BIOL1010U 0 1240 1530 8 201509 BIOL 
41956 Lab BIOL1010U 0 1240 1530 3 201509 BIOL 
41957 Lab BIOL1010U 0 0810 1100 8 201509 BIOL 
41958 Lab BIOL1010U 0 0810 1100 3 201509 BIOL 
41959 Lab BIOL1010U 0 1240 1530 7 201509 BIOL 
41989 Lab BIOL1010U 0 0810 1100 3 201509 BIOL 
41990 Lab BIOL1010U 0 1240 1530 7 201509 BIOL 
41991 Lab BIOL1010U 0 1240 1530 2 201509 BIOL 
41995 Lab BIOL1010U 0 1240 1530 2 201509 BIOL 
42669 Lab BIOL1010U 0 1240 1530 9 201509 BIOL 
43572 Lec BIOL1011U 11 1410 1530 5 201509 BIOL 
43572 Lec BIOL1011U 11 1540 1700 3 201509 BIOL 
43572 Lec BIOL1011U 11 1410 1530 10 201509 BIOL 
43572 Lec BIOL1011U 11 1540 1700 8 201509 BIOL 
43573 Lec BIOL1011U 9 1540 1700 7 201509 BIOL 
43573 Lec BIOL1011U 9 1410 1530 4 201509 BIOL 
43573 Lec BIOL1011U 9 1540 1700 2 201509 BIOL 
43573 Lec BIOL1011U 9 1410 1530 9 201509 BIOL 
43574 Lec BIOL1011U 10 1110 1230 3 201509 BIOL 
43574 Lec BIOL1011U 10 1240 1400 1 201509 BIOL 
43574 Lec BIOL1011U 10 1110 1230 8 201509 BIOL 
43574 Lec BIOL1011U 10 1240 1400 6 201509 BIOL 
72361 Lec SSCI1010U 89 1110 1400 9 201601 SSCI 
72361 Lec SSCI1010U 89 1110 1400 4 201601 SSCI 
70486 Lec SSCI1200U 72 1410 1700 2 201601 SSCI 
70486 Lec SSCI1200U 72 1410 1700 7 201601 SSCI 
71048 Lec SSCI1200U 134 0810 1100 9 201601 SSCI 
71048 Lec SSCI1200U 134 0810 1100 4 201601 SSCI 
73591 Lec SSCI1300U 64 1410 1700 1 201601 SSCI 
73591 Lec SSCI1300U 64 1410 1700 6 201601 SSCI 
73718 Lec SSCI1300U 236 1410 1700 1 201601 SSCI 
73718 Lec SSCI1300U 236 1410 1700 6 201601 SSCI 
72741 Lec SSCI1470U 92 1840 2130 10 201601 SSCI 
72741 Lec SSCI1470U 92 1840 2130 5 201601 SSCI 
72742 Lec SSCI1470U 152 1840 2130 10 201601 SSCI 
72742 Lec SSCI1470U 152 1840 2130 5 201601 SSCI 
73089 Lec SSCI1470U 0 1840 2130 4 201601 SSCI 
73089 Lec SSCI1470U 0 1840 2130 9 201601 SSCI 
70488 Lec SSCI2010U 45 1710 1830 6 201601 SSCI 
70488 Lec SSCI2010U 45 1710 1830 3 201601 SSCI 
70488 Lec SSCI2010U 45 1710 1830 8 201601 SSCI 
70488 Lec SSCI2010U 45 1710 1830 1 201601 SSCI 
70489 Lec SSCI2011U 94 1540 1700 6 201601 SSCI 
70489 Lec SSCI2011U 94 1410 1530 8 201601 SSCI 
70489 Lec SSCI2011U 94 1540 1700 1 201601 SSCI 
70489 Lec SSCI2011U 94 1410 1530 3 201601 SSCI 
70490 Lec SSCI2810U 1 1110 1400 3 201601 SSCI 
70490 Lec SSCI2810U 1 1110 1400 8 201601 SSCI 
70491 Lec SSCI2810U 83 1110 1400 9 201601 SSCI 
70491 Lec SSCI2810U 83 1110 1400 4 201601 SSCI 
71623 Lec SSCI2831U 23 1410 1700 2 201601 SSCI 
71623 Lec SSCI2831U 23 1410 1700 7 201601 SSCI 
71624 Lec SSCI2840U 80 0810 1100 10 201601 SSCI 
71624 Lec SSCI2840U 80 0810 1100 5 201601 SSCI 
70492 Lec SSCI2910U 0 1110 1400 2 201601 SSCI 
70492 Lec SSCI2910U 0 1110 1400 7 201601 SSCI 
70493 Lec SSCI2910U 42 1110 1400 10 201601 SSCI 
70493 Lec SSCI2910U 42 1110 1400 5 201601 SSCI 
70494 Lec SSCI2910U 9 1410 1700 1 201601 SSCI 
70494 Lec SSCI2910U 9 1410 1700 6 201601 SSCI 
72777 Lec SSCI2910U 33 0810 1100 9 201601 SSCI 
72777 Lec SSCI2910U 33 0810 1100 4 201601 SSCI 
70496 Lab SSCI2910U 11 1710 1900 7 201601 SSCI 
70496 Lab SSCI2910U 11 1710 1900 2 201601 SSCI 
70497 Lab SSCI2910U 10 1410 1600 9 201601 SSCI 
70497 Lab SSCI2910U 10 1410 1600 4 201601 SSCI 
70498 Lab SSCI2910U 21 1710 1900 4 201601 SSCI 
70498 Lab SSCI2910U 21 1710 1900 9 201601 SSCI 
70499 Lab SSCI2910U 7 1410 1600 1 201601 SSCI 
70499 Lab SSCI2910U 7 1410 1600 6 201601 SSCI 
71337 Lab SSCI2910U 0 1410 1600 2 201601 SSCI 
71337 Lab SSCI2910U 0 1410 1600 7 201601 SSCI 
72387 Lab SSCI2910U 0 1710 1900 7 201601 SSCI 
72387 Lab SSCI2910U 0 1710 1900 2 201601 SSCI 
72388 Lab SSCI2910U 0 1710 1900 3 201601 SSCI 
72388 Lab SSCI2910U 0 1710 1900 8 201601 SSCI 
72514 Lab SSCI2910U 5 1110 1300 10 201601 SSCI 
72514 Lab SSCI2910U 5 1110 1300 5 201601 SSCI 
70495 Lab SSCI2910U 0 0910 1100 8 201601 SSCI 
70495 Lab SSCI2910U 0 0910 1100 3 201601 SSCI 
72778 Lab SSCI2910U 21 1710 1900 6 201601 SSCI 
72778 Lab SSCI2910U 21 1710 1900 1 201601 SSCI 
72779 Lab SSCI2910U 0 1410 1600 3 201601 SSCI 
72779 Lab SSCI2910U 0 1410 1600 8 201601 SSCI 
72780 Lab SSCI2910U 9 1410 1600 10 201601 SSCI 
72780 Lab SSCI2910U 9 1410 1600 5 201601 SSCI 
73545 Lec SSCI2910U 45 1110 1400 9 201601 SSCI 
73545 Lec SSCI2910U 45 1110 1400 4 201601 SSCI 
73546 Lab SSCI2910U 20 1710 1900 6 201601 SSCI 
73546 Lab SSCI2910U 20 1710 1900 1 201601 SSCI 
73547 Lab SSCI2910U 18 1410 1600 1 201601 SSCI 
73547 Lab SSCI2910U 18 1410 1600 6 201601 SSCI 
73548 Lab SSCI2910U 7 0910 1100 1 201601 SSCI 
73548 Lab SSCI2910U 7 0910 1100 6 201601 SSCI 
70500 Lec SSCI2920U 48 1840 2130 6 201601 SSCI 
70500 Lec SSCI2920U 48 1840 2130 1 201601 SSCI 
70501 Lec SSCI2920U 63 1840 2130 3 201601 SSCI 
70501 Lec SSCI2920U 63 1840 2130 8 201601 SSCI 
70502 Lec SSCI2920U 0 1410 1700 2 201601 SSCI 
70502 Lec SSCI2920U 0 1410 1700 7 201601 SSCI 
70508 Lec SSCI3010U 82 0810 1100 1 201601 SSCI 
70508 Lec SSCI3010U 82 0810 1100 6 201601 SSCI 
70510 Lec SSCI3021U 0 1110 1400 10 201601 SSCI 
70510 Lec SSCI3021U 0 1110 1400 5 201601 SSCI 
70511 Lec SSCI3022U 23 1110 1400 1 201601 SSCI 
70511 Lec SSCI3022U 23 1110 1400 6 201601 SSCI 
71340 Lec SSCI3024U 15 1410 1700 8 201601 SSCI 
71340 Lec SSCI3024U 15 1410 1700 3 201601 SSCI 
73410 Lec SSCI3024U 17 1410 1700 1 201601 SSCI 
73410 Lec SSCI3024U 17 1410 1700 6 201601 SSCI 
72082 Lec SSCI3025U 44 1110 1400 10 201601 SSCI 
72082 Lec SSCI3025U 44 1110 1400 5 201601 SSCI 
70512 Lec SSCI3026U 0 1410 1700 9 201601 SSCI 
70512 Lec SSCI3026U 0 1410 1700 4 201601 SSCI 
71338 Lec SSCI3027U 59 1410 1700 10 201601 SSCI 
71338 Lec SSCI3027U 59 1410 1700 5 201601 SSCI 
70513 Lec SSCI3028U 34 1110 1400 1 201601 SSCI 
70513 Lec SSCI3028U 34 1110 1400 6 201601 SSCI 
72143 Lec SSCI3037U 32 1110 1400 3 201601 SSCI 
72143 Lec SSCI3037U 32 1110 1400 8 201601 SSCI 
73861 Lec SSCI3038U 112 1110 1400 2 201601 SSCI 
73861 Lec SSCI3038U 112 1110 1400 7 201601 SSCI 
71625 Lec SSCI3040U 0 0810 1100 2 201601 SSCI 
71625 Lec SSCI3040U 0 0810 1100 7 201601 SSCI 
73412 Lec SSCI3040U 59 0810 1100 1 201601 SSCI 
73412 Lec SSCI3040U 59 0810 1100 6 201601 SSCI 
73415 Lec SSCI3040U 41 1410 1700 10 201601 SSCI 
73415 Lec SSCI3040U 41 1410 1700 5 201601 SSCI 
70522 Lec SSCI3045U 77 1410 1700 9 201601 SSCI 
70522 Lec SSCI3045U 77 1410 1700 4 201601 SSCI 
70524 Lec SSCI3052U 32 0810 1100 3 201601 SSCI 
70524 Lec SSCI3052U 32 0810 1100 8 201601 SSCI 
72794 Lec SSCI3056U 6 0810 1100 9 201601 SSCI 
72794 Lec SSCI3056U 6 0810 1100 4 201601 SSCI 
72362 Lec SSCI3062U 39 1410 1700 2 201601 SSCI 
72362 Lec SSCI3062U 39 1410 1700 7 201601 SSCI 
70530 Lec SSCI4010U 0 1110 1400 2 201601 SSCI 
70530 Lec SSCI4010U 0 1110 1400 7 201601 SSCI 
70553 Lec SSCI4010U 24 0810 1100 3 201601 SSCI 
70553 Lec SSCI4010U 24 0810 1100 8 201601 SSCI 
71341 Lec SSCI4010U 33 0810 1100 9 201601 SSCI 
71341 Lec SSCI4010U 33 0810 1100 4 201601 SSCI 
70558 Lec SSCI4020U 0 0810 1100 10 201601 SSCI 
70558 Lec SSCI4020U 0 0810 1100 5 201601 SSCI 
70560 Lec SSCI4020U 107 0810 1100 10 201601 SSCI 
70560 Lec SSCI4020U 107 0810 1100 5 201601 SSCI 
71342 Lec SSCI4032U 34 0810 1100 9 201601 SSCI 
71342 Lec SSCI4032U 34 0810 1100 4 201601 SSCI 
71343 Lec SSCI4032U 0 1110 1400 3 201601 SSCI 
71343 Lec SSCI4032U 0 1110 1400 8 201601 SSCI 
73469 Lec SSCI4032U 8 1110 1400 10 201601 SSCI 
73469 Lec SSCI4032U 8 1110 1400 5 201601 SSCI 
72518 Lec SSCI4079U 24 1110 1400 9 201601 SSCI 
72518 Lec SSCI4079U 24 1110 1400 4 201601 SSCI 
70575 Oth SSCI4098U 32 1410 1600 9 201601 SSCI 
70575 Oth SSCI4098U 32 1410 1600 4 201601 SSCI 
70578 Lec SSCI4099U 20 1110 1400 2 201601 SSCI 
70578 Lec SSCI4099U 20 1110 1400 7 201601 SSCI 
70580 Lec SSCI4099U 13 1110 1400 1 201601 SSCI 
70580 Lec SSCI4099U 13 1110 1400 6 201601 SSCI 
70581 Lec SSCI4099U 8 1110 1400 2 201601 SSCI 
70581 Lec SSCI4099U 8 1110 1400 7 201601 SSCI 
70583 Lec SSCI4099U 8 1110 1400 1 201601 SSCI 
70583 Lec SSCI4099U 8 1110 1400 6 201601 SSCI 
71344 Lec SSCI4099U 0 1110 1400 9 201601 SSCI 
71344 Lec SSCI4099U 0 1110 1400 4 201601 SSCI 
43335 Lec ENGR1015U 1 1410 1530 6 201509 ENGR 
43335 Lec ENGR1015U 1 1540 1700 4 201509 ENGR 
43335 Lec ENGR1015U 1 1410 1530 1 201509 ENGR 
43335 Lec ENGR1015U 1 1540 1700 9 201509 ENGR 
43337 Lec ENGR1015U 51 1540 1700 6 201509 ENGR 
43337 Lec ENGR1015U 51 1410 1530 8 201509 ENGR 
43337 Lec ENGR1015U 51 1540 1700 1 201509 ENGR 
43337 Lec ENGR1015U 51 1410 1530 3 201509 ENGR 
43339 Lab ENGR1015U 0 1110 1400 2 201509 ENGR 
43339 Lab ENGR1015U 0 1110 1400 7 201509 ENGR 
43340 Lab ENGR1015U 0 1110 1400 9 201509 ENGR 
43340 Lab ENGR1015U 0 1110 1400 4 201509 ENGR 
43341 Lec ENGR1015U 42 1540 1700 7 201509 ENGR 
43341 Lec ENGR1015U 42 1410 1530 4 201509 ENGR 
43341 Lec ENGR1015U 42 1540 1700 2 201509 ENGR 
43341 Lec ENGR1015U 42 1410 1530 9 201509 ENGR 
43342 Lab ENGR1015U 0 1710 2000 6 201509 ENGR 
43342 Lab ENGR1015U 0 1710 2000 1 201509 ENGR 
43343 Lab ENGR1015U 0 1110 1400 3 201509 ENGR 
43343 Lab ENGR1015U 0 1110 1400 8 201509 ENGR 
43344 Lab ENGR1015U 0 1110 1400 1 201509 ENGR 
43344 Lab ENGR1015U 0 1110 1400 6 201509 ENGR 
43345 Lab ENGR1015U 10 1840 2130 3 201509 ENGR 
43345 Lab ENGR1015U 10 1840 2130 8 201509 ENGR 
43346 Lab ENGR1015U 0 1110 1400 2 201509 ENGR 
43346 Lab ENGR1015U 0 1110 1400 7 201509 ENGR 
43348 Lab ENGR1015U 0 1110 1400 9 201509 ENGR 
43348 Lab ENGR1015U 0 1110 1400 4 201509 ENGR 
43352 Lab ENGR1015U 11 1710 2000 6 201509 ENGR 
43352 Lab ENGR1015U 11 1710 2000 1 201509 ENGR 
43353 Lab ENGR1015U 9 1110 1400 3 201509 ENGR 
43353 Lab ENGR1015U 9 1110 1400 8 201509 ENGR 
43354 Lab ENGR1015U 0 1110 1400 1 201509 ENGR 
43354 Lab ENGR1015U 0 1110 1400 6 201509 ENGR 
43355 Lab ENGR1015U 15 1110 1400 2 201509 ENGR 
43355 Lab ENGR1015U 15 1110 1400 7 201509 ENGR 
43357 Lab ENGR1015U 8 1110 1400 9 201509 ENGR 
43357 Lab ENGR1015U 8 1110 1400 4 201509 ENGR 
43359 Lab ENGR1015U 21 1710 2000 6 201509 ENGR 
43359 Lab ENGR1015U 21 1710 2000 1 201509 ENGR 
43360 Lab ENGR1015U 1 1110 1400 3 201509 ENGR 
43360 Lab ENGR1015U 1 1110 1400 8 201509 ENGR 
43362 Lab ENGR1015U 19 1110 1400 1 201509 ENGR 
43362 Lab ENGR1015U 19 1110 1400 6 201509 ENGR 
43367 Tut ENGR1015U 0 0910 1000 2 201509 ENGR 
43367 Tut ENGR1015U 0 0910 1000 7 201509 ENGR 
43368 Tut ENGR1015U 0 1010 1100 7 201509 ENGR 
43368 Tut ENGR1015U 0 1010 1100 2 201509 ENGR 
43369 Tut ENGR1015U 0 1510 1600 2 201509 ENGR 
43369 Tut ENGR1015U 0 1510 1600 7 201509 ENGR 
43370 Tut ENGR1015U 0 1110 1200 2 201509 ENGR 
43370 Tut ENGR1015U 0 1110 1200 7 201509 ENGR 
43371 Tut ENGR1015U 0 1410 1500 7 201509 ENGR 
43371 Tut ENGR1015U 0 1410 1500 2 201509 ENGR 
43372 Tut ENGR1015U 0 1010 1100 3 201509 ENGR 
43372 Tut ENGR1015U 0 1010 1100 8 201509 ENGR 
43373 Tut ENGR1015U 0 1310 1400 8 201509 ENGR 
43373 Tut ENGR1015U 0 1310 1400 3 201509 ENGR 
43374 Tut ENGR1015U 0 0810 0900 7 201509 ENGR 
43374 Tut ENGR1015U 0 0810 0900 2 201509 ENGR 
43375 Tut ENGR1015U 7 0810 0900 4 201509 ENGR 
43375 Tut ENGR1015U 7 0810 0900 9 201509 ENGR 
43376 Tut ENGR1015U 40 0810 0900 4 201509 ENGR 
43376 Tut ENGR1015U 40 0810 0900 9 201509 ENGR 
43871 Tut ENGR1015U 9 0910 1000 9 201509 ENGR 
43871 Tut ENGR1015U 9 0910 1000 4 201509 ENGR 
43876 Tut ENGR1015U 38 0810 0900 4 201509 ENGR 
43876 Tut ENGR1015U 38 0810 0900 9 201509 ENGR 
40616 Lec ENGR2140U 4 0940 1100 8 201509 ENGR 
40616 Lec ENGR2140U 4 1540 1700 5 201509 ENGR 
40616 Lec ENGR2140U 4 0940 1100 3 201509 ENGR 
40616 Lec ENGR2140U 4 1540 1700 10 201509 ENGR 
40617 Tut ENGR2140U 0 1110 1230 5 201509 ENGR 
40618 Tut ENGR2140U 4 1240 1400 8 201509 ENGR 
40619 Lec ENGR2500U 21 1840 2130 6 201509 ENGR 
40619 Lec ENGR2500U 21 1840 2130 1 201509 ENGR 
40620 Tut ENGR2500U 26 0810 0900 5 201509 ENGR 
40620 Tut ENGR2500U 26 0810 0900 10 201509 ENGR 
42023 Tut ENGR2500U 0 1410 1500 3 201509 ENGR 
42023 Tut ENGR2500U 0 1410 1500 8 201509 ENGR 
43594 Lec ENGR2860U 5 0940 1100 10 201509 ENGR 
43594 Lec ENGR2860U 5 0810 0930 7 201509 ENGR 
43594 Lec ENGR2860U 5 0940 1100 5 201509 ENGR 
43594 Lec ENGR2860U 5 0810 0930 2 201509 ENGR 
43595 Tut ENGR2860U 1 1110 1200 9 201509 ENGR 
43595 Tut ENGR2860U 1 1110 1200 4 201509 ENGR 
43596 Tut ENGR2860U 4 1110 1200 9 201509 ENGR 
43596 Tut ENGR2860U 4 1110 1200 4 201509 ENGR 
40613 Lab ENGR2860U 0 1310 1500 1 201509 ENGR 
40615 Lab ENGR2860U 2 1310 1500 6 201509 ENGR 
41914 Lab ENGR2860U 5 1310 1500 2 201509 ENGR 
42619 Lec ENGR3160U 0 1540 1700 5 201509 ENGR 
42619 Lec ENGR3160U 0 1410 1530 7 201509 ENGR 
42619 Lec ENGR3160U 0 1410 1530 2 201509 ENGR 
42619 Lec ENGR3160U 0 1540 1700 10 201509 ENGR 
40807 Lec ENGR3200U 0 1710 1830 7 201509 ENGR 
40807 Lec ENGR3200U 0 1840 2000 4 201509 ENGR 
40807 Lec ENGR3200U 0 1710 1830 2 201509 ENGR 
40807 Lec ENGR3200U 0 1840 2000 9 201509 ENGR 
40808 Lab ENGR3200U 0 1240 1400 3 201509 ENGR 
40808 Lab ENGR3200U 0 1240 1400 8 201509 ENGR 
40809 Lab ENGR3200U 0 1410 1530 5 201509 ENGR 
40809 Lab ENGR3200U 0 1410 1530 10 201509 ENGR 
40810 Tut ENGR3200U 0 1540 1700 4 201509 ENGR 
40810 Tut ENGR3200U 0 1540 1700 9 201509 ENGR 
40811 Tut ENGR3200U 0 1410 1530 6 201509 ENGR 
40811 Tut ENGR3200U 0 1410 1530 1 201509 ENGR 
43604 Lec ENGR3260U 4 1840 2000 10 201509 ENGR 
43604 Lec ENGR3260U 4 1840 2000 5 201509 ENGR 
43604 Lec ENGR3260U 4 1710 1830 3 201509 ENGR 
43604 Lec ENGR3260U 4 1710 1830 8 201509 ENGR 
43611 Lec ENGR3350U 4 0940 1100 10 201509 ENGR 
43611 Lec ENGR3350U 4 0810 0930 7 201509 ENGR 
43611 Lec ENGR3350U 4 0940 1100 5 201509 ENGR 
43611 Lec ENGR3350U 4 0810 0930 2 201509 ENGR 
43612 Lab ENGR3350U 4 1110 1300 1 201509 ENGR 
43621 Tut ENGR3350U 4 1310 1400 4 201509 ENGR 
43621 Tut ENGR3350U 4 1310 1400 9 201509 ENGR 
40638 Lec ENGR3570U 25 0940 1100 8 201509 ENGR 
40638 Lec ENGR3570U 25 0810 0930 5 201509 ENGR 
40638 Lec ENGR3570U 25 0940 1100 3 201509 ENGR 
40638 Lec ENGR3570U 25 0810 0930 10 201509 ENGR 
40639 Lab ENGR3570U 3 1110 1400 4 201509 ENGR 
40640 Lab ENGR3570U 20 1110 1400 7 201509 ENGR 
40641 Lab ENGR3570U 8 1110 1400 2 201509 ENGR 
42526 Lab ENGR3570U 9 1110 1400 9 201509 ENGR 
42527 Lec ENGR3740U 12 1410 1700 9 201509 ENGR 
42527 Lec ENGR3740U 12 1410 1700 4 201509 ENGR 
42528 Tut ENGR3740U 12 0810 0900 3 201509 ENGR 
42528 Tut ENGR3740U 12 0810 0900 8 201509 ENGR 
42529 Tut ENGR3740U 0 1510 1600 2 201509 ENGR 
42529 Tut ENGR3740U 0 1510 1600 7 201509 ENGR 
42530 Lab ENGR3740U 17 1840 2130 4 201509 ENGR 
42531 Lab ENGR3740U 1 1110 1400 8 201509 ENGR 
42532 Lab ENGR3740U 10 1110 1400 3 201509 ENGR 
42533 Lab ENGR3740U 0 1110 1400 7 201509 ENGR 
42921 Lec ENGR3750U 27 1610 1700 6 201509 ENGR 
42921 Lec ENGR3750U 27 1610 1700 1 201509 ENGR 
42922 Lab ENGR3750U 0 1110 1400 10 201509 ENGR 
42922 Lab ENGR3750U 0 1110 1400 5 201509 ENGR 
42923 Lab ENGR3750U 0 1110 1400 9 201509 ENGR 
42923 Lab ENGR3750U 0 1110 1400 4 201509 ENGR 
42924 Lab ENGR3750U 0 1110 1400 3 201509 ENGR 
42924 Lab ENGR3750U 0 1110 1400 8 201509 ENGR 
42925 Lab ENGR3750U 23 1110 1400 2 201509 ENGR 
42925 Lab ENGR3750U 23 1110 1400 7 201509 ENGR 
40673 Lec ENGR3860U 9 1840 2130 4 201509 ENGR 
40673 Lec ENGR3860U 9 1840 2130 9 201509 ENGR 
40674 Tut ENGR3860U 9 1010 1100 2 201509 ENGR 
43597 Lec ENGR3930U 28 1840 2130 7 201509 ENGR 
43597 Lec ENGR3930U 28 1840 2130 2 201509 ENGR 
43598 Tut ENGR3930U 0 1610 1700 3 201509 ENGR 
43598 Tut ENGR3930U 0 1610 1700 8 201509 ENGR 
43599 Tut ENGR3930U 28 1410 1500 7 201509 ENGR 
43599 Tut ENGR3930U 28 1410 1500 2 201509 ENGR 
42666 Lab ENGR3930U 0 1310 1500 7 201509 ENGR 
43600 Lab ENGR3930U 0 1410 1600 5 201509 ENGR 
43601 Lab ENGR3930U 0 1310 1500 8 201509 ENGR 
43532 Lec ENGR4410U 33 1840 2000 10 201509 ENGR 
43532 Lec ENGR4410U 33 1840 2000 5 201509 ENGR 
43532 Lec ENGR4410U 33 1710 1830 3 201509 ENGR 
43532 Lec ENGR4410U 33 1710 1830 8 201509 ENGR 
43534 Lab ENGR4410U 9 1110 1230 8 201509 ENGR 
43535 Tut ENGR4410U 33 1710 1800 4 201509 ENGR 
43535 Tut ENGR4410U 33 1710 1800 9 201509 ENGR 
40669 Lec ENGR4470U 17 1840 2130 7 201509 ENGR 
40669 Lec ENGR4470U 17 1840 2130 2 201509 ENGR 
42121 Lec ENGR4510G 5 1840 2130 7 201509 ENGR 
42121 Lec ENGR4510G 5 1840 2130 2 201509 ENGR 
40648 Lec ENGR4510U 0 1840 2130 7 201509 ENGR 
40648 Lec ENGR4510U 0 1840 2130 2 201509 ENGR 
41592 Lec ENGR4540U 54 1240 1400 9 201509 ENGR 
41592 Lec ENGR4540U 54 1110 1230 1 201509 ENGR 
41592 Lec ENGR4540U 54 1110 1230 6 201509 ENGR 
41592 Lec ENGR4540U 54 1240 1400 4 201509 ENGR 
43933 Tut ENGR4540U 54 1510 1600 8 201509 ENGR 
43933 Tut ENGR4540U 54 1510 1600 3 201509 ENGR 
40661 Lec ENGR4620U 0 0940 1100 1 201509 ENGR 
40661 Lec ENGR4620U 0 0810 0930 8 201509 ENGR 
40661 Lec ENGR4620U 0 0940 1100 6 201509 ENGR 
40661 Lec ENGR4620U 0 0810 0930 3 201509 ENGR 
40662 Tut ENGR4620U 0 1010 1100 3 201509 ENGR 
40662 Tut ENGR4620U 0 1010 1100 8 201509 ENGR 
40663 Tut ENGR4620U 0 1410 1500 5 201509 ENGR 
40663 Tut ENGR4620U 0 1410 1500 10 201509 ENGR 
40664 Tut ENGR4620U 0 1410 1500 7 201509 ENGR 
40664 Tut ENGR4620U 0 1410 1500 2 201509 ENGR 
40665 Tut ENGR4620U 10 1710 1800 4 201509 ENGR 
40665 Tut ENGR4620U 10 1710 1800 9 201509 ENGR 
42078 Lec ENGR4640G 5 1840 2130 3 201509 ENGR 
42078 Lec ENGR4640G 5 1840 2130 8 201509 ENGR 
40642 Lec ENGR4640U 25 1840 2130 3 201509 ENGR 
40642 Lec ENGR4640U 25 1840 2130 8 201509 ENGR 
40643 Tut ENGR4640U 0 1010 1100 7 201509 ENGR 
40643 Tut ENGR4640U 0 1010 1100 2 201509 ENGR 
40644 Tut ENGR4640U 30 0910 1000 9 201509 ENGR 
40644 Tut ENGR4640U 30 0910 1000 4 201509 ENGR 
42060 Lec ENGR4660G 3 1840 2130 6 201509 ENGR 
42060 Lec ENGR4660G 3 1840 2130 1 201509 ENGR 
40645 Lec ENGR4660U 16 1840 2130 6 201509 ENGR 
40645 Lec ENGR4660U 16 1840 2130 1 201509 ENGR 
40646 Tut ENGR4660U 28 1410 1500 7 201509 ENGR 
40646 Tut ENGR4660U 28 1410 1500 2 201509 ENGR 
40647 Tut ENGR4660U 0 1410 1500 3 201509 ENGR 
40647 Tut ENGR4660U 0 1410 1500 8 201509 ENGR 
42123 Lec ENGR4700G 5 0940 1100 10 201509 ENGR 
42123 Lec ENGR4700G 5 1110 1230 1 201509 ENGR 
42123 Lec ENGR4700G 5 1110 1230 6 201509 ENGR 
42123 Lec ENGR4700G 5 0940 1100 5 201509 ENGR 
40649 Lec ENGR4700U 1 0940 1100 10 201509 ENGR 
40649 Lec ENGR4700U 1 1110 1230 1 201509 ENGR 
40649 Lec ENGR4700U 1 1110 1230 6 201509 ENGR 
40649 Lec ENGR4700U 1 0940 1100 5 201509 ENGR 
40650 Tut ENGR4700U 6 1110 1200 9 201509 ENGR 
40650 Tut ENGR4700U 6 1110 1200 4 201509 ENGR 
